,Star ID,RA,DE,Magnitude
102233,102233,-1.96234901,0.20235381,4.9
102313,102313,-1.92629538,0.21800224,6.0
102364,102364,-1.90629638,0.27639533,5.8
102409,102409,-1.8881563,0.23295065,6.0
102433,102433,-1.87789165,0.26222491,5.9
102457,102457,-1.86907374,0.17883051,4.3
102475,102475,-1.86239575,0.32309235,5.6
102552,102552,-1.82894012,0.24718148,5.1
102563,102563,-1.82668479,0.23867193,5.9
102583,102583,-1.81925544,0.22354313,4.9
102645,102645,-1.78850593,0.18577818,5.6
102679,102679,-1.77863973,0.252129,3.5
102680,102680,-1.77861602,0.2521211,5.4
102723,102723,-1.76339122,0.30316398,5.9
102724,102724,-1.76163331,0.19054254,5.3
102756,102756,-1.75358102,0.31602905,5.2
102804,102804,-1.7353656,0.2852857,5.7
102911,102911,-1.69643552,0.33670029,5.6
102916,102916,-1.69551268,0.28538834,5.7
102931,102931,-1.69030076,0.21982383,2.1
103032,103032,-1.6592323,0.27879686,5.6
103105,103105,-1.63657319,0.30916995,5.6
103130,103130,-1.62915998,0.33632335,6.0
103284,103284,-1.58026669,0.29238304,4.7
103580,103580,-1.50129404,0.31609435,6.0
103647,103647,-1.48239023,0.20949371,5.9
103654,103654,-1.48088489,0.31067045,5.5
103799,103799,-1.44492114,0.29482999,5.7
103878,103878,-1.42677335,0.31698723,5.7
104092,104092,-1.37526854,0.31633142,4.4
104128,104128,-1.36699778,0.33634672,5.8
104271,104271,-1.33563436,0.31488178,5.7
104295,104295,-1.32636572,0.3018083,5.4
104302,104302,-1.32433313,0.24151905,5.9
104307,104307,-1.32299367,0.23656954,5.4
104317,104317,-1.32055108,0.26178198,4.2
104460,104460,-1.29542351,0.24064144,3.0
104487,104487,-1.28883024,0.19186162,5.1
104510,104510,-1.2840796,0.29282252,6.0
104654,104654,-1.25203252,0.26171561,5.7
104667,104667,-1.24723126,0.25228414,5.5
104690,104690,-1.24150309,0.2007804,5.1
104721,104721,-1.23341756,0.21434379,5.4
104727,104727,-1.23250068,0.19968288,6.0
104796,104796,-1.2124747,0.29389667,6.0
104806,104806,-1.21045157,0.20657654,5.2
104817,104817,-1.2074131,0.34381643,5.3
104830,104830,-1.20412046,0.3490165,5.6
104831,104831,-1.20394128,0.22552796,5.8
104838,104838,-1.20301552,0.34541467,6.0
104895,104895,-1.19087785,0.25292919,5.7
104989,104989,-1.16769457,0.34318206,4.9
105060,105060,-1.15617008,0.28534713,5.7
105119,105119,-1.14380064,0.31237132,4.4
105131,105131,-1.13980377,0.23907893,5.8
105132,105132,-1.13969061,0.30296952,4.5
105167,105167,-1.13353563,0.20433476,5.3
105222,105222,-1.11752653,0.18308688,2.8
105258,105258,-1.11196169,0.32130876,3.8
105281,105281,-1.10678315,0.20403146,5.7
105297,105297,-1.10498139,0.33188182,5.0
105337,105337,-1.09680438,0.17958066,5.2
105435,105435,-1.0744742,0.28799867,5.5
105437,105437,-1.07395118,0.19704224,5.3
105470,105470,-1.06689474,0.29065327,5.4
105499,105499,-1.06232823,0.33781076,3.7
105521,105521,-1.05681445,0.30331413,5.6
105614,105614,-1.0419132,0.27732763,5.5
105634,105634,-1.0391006,0.2955448,5.9
105658,105658,-1.03437316,0.3463874,5.3
105877,105877,-0.99500159,0.26256714,5.0
105973,105973,-0.97014359,0.23369391,6.0
105990,105990,-0.96828678,0.30778072,6.0
106171,106171,-0.92544134,0.18722704,5.9
106229,106229,-0.91270538,0.19429311,4.0
106247,106247,-0.90938395,0.224358,5.2
106273,106273,-0.90333893,0.25308355,4.7
106315,106315,-0.89359359,0.25167798,3.7
106321,106321,-0.89262282,0.19551203,5.4
106346,106346,-0.88679248,0.27334285,5.9
106356,106356,-0.88438203,0.27461932,3.9
106424,106424,-0.8677622,0.25995075,4.5
106457,106457,-0.85879172,0.31254212,5.6
106474,106474,-0.85379521,0.27825741,5.2
106475,106475,-0.85373972,0.27825794,4.5
106476,106476,-0.85373907,0.2782577,4.5
106535,106535,-0.8410487,0.21567247,6.0
106664,106664,-0.81488207,0.23613752,5.4
106665,106665,-0.81482382,0.21600597,5.5
106711,106711,-0.80275123,0.1857951,5.6
106746,106746,-0.79336245,0.33395527,6.0
107072,107072,-0.69912457,0.34190404,4.3
107194,107194,-0.65999334,0.20798856,5.9
107287,107287,-0.63086852,0.33323116,5.3
107339,107339,-0.61040366,0.18492966,6.0
107364,107364,-0.60151797,0.2987961,4.5
107424,107424,-0.57698948,0.29762067,5.3
107444,107444,-0.5706351,0.34193604,5.7
107473,107473,-0.56169974,0.33914908,5.8
107527,107527,-0.54759835,0.20661649,5.6
107586,107586,-0.52948212,0.22479201,5.7
107624,107624,-0.51983555,0.19450284,5.8
107674,107674,-0.50137622,0.33563045,5.8
107711,107711,-0.48795042,0.19859626,5.9
107853,107853,-0.44045463,0.20861353,4.9
108063,108063,-0.36453651,0.33620142,5.8
108093,108093,-0.35605705,0.24933672,5.8
108102,108102,-0.3535749,0.18447835,3.6
108164,108164,-0.33077028,0.20797169,4.3
108230,108230,-0.30292799,0.28929584,5.7
108306,108306,-0.27622794,0.20003505,5.8
108377,108377,-0.25190475,0.26068,2.6
108442,108442,-0.22592153,0.30234445,5.9
108462,108462,-0.21413721,0.1883699,5.9
108579,108579,-0.17212458,0.21012959,5.3
108637,108637,-0.14563252,0.2178967,4.7
108731,108731,-0.10725796,0.31631528,5.4
108788,108788,-0.08366533,0.17547279,5.4
108877,108877,-0.04389298,0.32886556,5.2
108878,108878,-0.04334749,0.18621252,5.4
109086,109086,0.05411357,0.14911104,5.9
109151,109151,0.0786356,0.13810301,5.6
109191,109191,0.09964914,0.02902434,6.0
109223,109223,0.11233674,0.17307053,6.0
109261,109261,0.13008732,0.11658213,5.7
109470,109470,0.19965506,0.08768277,5.8
109473,109473,0.2010847,0.12764141,4.5
109626,109626,0.26330473,0.13301843,4.5
109696,109696,0.28706768,0.09399897,5.7
109738,109738,0.31030013,0.12760946,5.6
109792,109792,0.32819564,0.05849873,5.3
109925,109925,0.38206145,0.10274273,5.1
110064,110064,0.43120971,0.09137346,4.7
110109,110109,0.44832913,0.15545376,4.5
110137,110137,0.46181646,0.05998052,6.0
110205,110205,0.48417144,0.05133925,4.8
110265,110265,0.5129021,0.04989528,5.8
110290,110290,0.52122747,0.04403582,4.3
110389,110389,0.56159372,0.14550175,5.7
110407,110407,0.56874077,0.15032792,4.5
110455,110455,0.59089424,0.02656987,5.8
110494,110494,0.60815438,0.00293613,5.6
110542,110542,0.63484832,0.14376253,4.3
110582,110582,0.6466085,0.00061106,6.0
110588,110588,0.64975234,0.03571981,5.4
110634,110634,0.66866422,0.09383079,5.0
110635,110635,0.6690498,0.11605383,5.9
110639,110639,0.67165543,0.13112945,6.0
110664,110664,0.68467704,0.00198774,4.0
110706,110706,0.70121491,0.05281584,3.6
110722,110722,0.70788388,0.17286042,4.4
110729,110729,0.71001311,0.07857671,6.0
110888,110888,0.77244427,0.15200625,4.7
110919,110919,0.78392512,0.06797645,2.8
110920,110920,0.78432051,0.07255086,5.6
110944,110944,0.7943256,0.02914133,6.0
111043,111043,0.8280831,0.11298942,5.8
111119,111119,0.85842049,0.05564338,5.0
111141,111141,0.86609507,0.0610314,5.8
111171,111171,0.88190913,0.15453557,3.8
111194,111194,0.89210534,0.16684945,3.8
111245,111245,0.91581863,0.16067273,5.6
111291,111291,0.93513979,0.00426413,4.4
111333,111333,0.94790803,0.0505379,5.8
111399,111399,0.97308077,0.10288483,5.4
111468,111468,1.00065952,0.11145716,5.6
111515,111515,1.02260893,0.10292604,6.0
111565,111565,1.04299765,0.17207541,5.7
111578,111578,1.04934896,0.10213798,3.9
111584,111584,1.05195234,0.09248635,5.3
111585,111585,1.05257942,0.14068033,5.5
111589,111589,1.05394769,0.04699217,5.4
111647,111647,1.0850408,0.09415053,5.7
111671,111671,1.0945663,0.13246705,5.4
111673,111673,1.09614139,0.15949667,5.0
111679,111679,1.09898147,0.17255101,5.1
111695,111695,1.10311747,0.15304157,4.3
111755,111755,1.12581751,0.10494674,5.9
111790,111790,1.13941566,0.16312133,5.1
111816,111816,1.15033066,0.14797129,6.0
111844,111844,1.16041721,0.02219113,5.5
111895,111895,1.18453679,0.09538651,5.8
111927,111927,1.19837892,0.01568203,5.3
111953,111953,1.2059842,0.13566861,5.5
112105,112105,1.25281116,0.12000234,3.3
112123,112123,1.25613144,0.15386842,4.4
112141,112141,1.25899479,0.09636322,3.8
112178,112178,1.26872151,0.04236094,5.7
112196,112196,1.27253855,0.04119578,3.9
112202,112202,1.27448328,0.13438531,5.5
112205,112205,1.27528817,0.00676916,5.9
112280,112280,1.2913444,0.0286042,4.7
112405,112405,1.3212621,0.01937902,5.9
112439,112439,1.33149802,0.14721668,5.5
112466,112466,1.33768172,0.17046626,5.4
112527,112527,1.35557411,0.04892585,4.6
112555,112555,1.36168007,0.08900942,5.8
112623,112623,1.38132695,0.0444293,5.5
112666,112666,1.39190699,0.14627168,5.7
112696,112696,1.39714894,0.06104978,5.0
112733,112733,1.4056431,0.03145394,4.7
112739,112739,1.40694104,0.110061,1.7
112751,112751,1.4102736,0.00833443,6.0
112774,112774,1.414657,0.05330192,4.7
112829,112829,1.4281881,0.03056547,5.7
112848,112848,1.4316373,0.10317669,4.3
112860,112860,1.43385998,0.05682462,5.5
112903,112903,1.44707831,0.06517573,5.3
112913,112913,1.44894465,0.16506291,4.5
112920,112920,1.45028957,0.17282808,3.7
112957,112957,1.45803461,0.16170868,4.4
112978,112978,1.46306283,0.13113168,5.7
113000,113000,1.46844812,0.0714644,4.5
113032,113032,1.47708823,0.00546021,6.0
113055,113055,1.48304802,0.02534208,5.2
113123,113123,1.50151644,0.16590436,5.9
113149,113149,1.50672421,0.11236682,5.3
113178,113178,1.5153281,0.17204627,5.9
113219,113219,1.52647734,0.0321927,5.0
113270,113270,1.53791208,0.12914428,0.6
113283,113283,1.54338732,0.16587139,6.0
113320,113320,1.55445089,0.009598,5.3
113388,113388,1.56918693,0.16840798,4.2
113428,113428,1.58084237,0.0946734,5.8
113429,113429,1.5809596,0.0726599,5.7
113506,113506,1.59852096,0.04379206,5.6
113649,113649,1.62746942,0.10618064,6.0
113674,113674,1.63342034,0.17387513,5.3
113682,113682,1.63458128,0.08931422,5.8
113809,113809,1.66293881,0.08063266,4.5
113844,113844,1.66904579,0.12417639,5.8
113904,113904,1.67839959,0.00577374,5.3
113905,113905,1.67867622,0.05130536,5.8
114022,114022,1.7002378,0.08540546,6.0
114033,114033,1.70256564,0.1286519,4.5
114096,114096,1.71340748,0.01625333,5.7
114257,114257,1.7375792,0.17354885,4.7
114268,114268,1.73886427,0.00948606,5.6
114323,114323,1.74972124,0.06952558,5.8
114387,114387,1.7619661,0.15082655,5.8
114409,114409,1.76546513,0.14124688,5.0
114427,114427,1.76824914,0.04308273,4.7
114555,114555,1.78941141,0.14735359,5.8
114721,114721,1.81653564,0.06408199,6.0
114834,114834,1.83505612,0.16079054,5.9
114898,114898,1.84530338,0.16167053,6.0
114934,114934,1.85202567,0.08707903,6.0
114946,114946,1.85494168,0.13179476,5.9
115061,115061,1.8726884,0.10016595,6.0
115118,115118,1.88370601,0.05582731,5.6
115158,115158,1.88907799,0.14078568,6.0
115268,115268,1.90719647,0.12631496,6.0
115334,115334,1.91764307,0.0047696,6.0
115424,115424,1.93258221,0.16364731,5.1
115455,115455,1.93923221,0.14646168,3.1
115476,115476,1.94318662,0.12296494,5.3
115477,115477,1.94360208,0.15757511,4.6
115580,115580,1.9613179,0.03528935,5.3
115609,115609,1.96599473,0.0593122,5.7
115643,115643,1.97065454,0.06076417,5.8
115692,115692,1.98058444,0.1042649,5.9
115755,115755,1.99266547,0.09345661,0.5
115772,115772,1.99604923,0.09333298,5.8
115812,115812,2.00258803,0.06532607,5.9
116042,116042,2.04686362,0.03308946,5.1
116119,116119,2.06301337,0.15702946,5.8
116181,116181,2.07585761,0.04118075,5.4
116243,116243,2.08822923,0.0875926,5.7
116259,116259,2.0929302,0.04316636,4.5
116568,116568,2.15462947,0.16303184,3.8
116746,116746,2.19473852,0.03955159,5.9
116751,116751,2.19576216,0.13489422,5.2
116893,116893,2.23196429,0.15052883,6.0
116928,116928,2.23922355,0.11860729,6.0
116952,116952,2.24443459,0.17157493,6.0
116964,116964,2.24715462,0.10261373,4.2
116987,116987,2.25210532,0.06140398,4.5
117049,117049,2.27159665,0.06247144,4.3
117087,117087,2.27928657,0.10232856,6.0
117111,117111,2.28694529,0.1152519,3.5
117145,117145,2.29417095,0.10513219,4.4
117263,117263,2.3245671,0.1071111,3.3
117419,117419,2.37077417,0.09238474,5.4
117526,117526,2.40752303,0.04409201,3.8
117716,117716,2.46868518,0.16188903,5.5
117717,117717,2.46887557,0.14673667,5.9
117750,117750,2.48395638,0.17343754,5.3
117806,117806,2.50704556,0.12323566,5.1
117820,117820,2.51260872,0.08510226,4.8
117897,117897,2.54613294,0.12112876,6.0
117900,117900,2.54736798,0.03521473,5.7
117958,117958,2.57271932,0.04691712,5.9
118000,118000,2.59086776,0.16006158,5.9
118043,118043,2.60740076,0.14459937,4.9
118163,118163,2.66251774,0.08486644,5.9
118285,118285,2.71668789,0.157772,5.9
118354,118354,2.74967621,0.16693211,3.9
118375,118375,2.75845951,0.12586932,5.2
118379,118379,2.75942381,0.15549638,5.7
118573,118573,2.84983528,0.01752267,6.0
118575,118575,2.8511205,0.11261887,6.0
118609,118609,2.87097231,0.0678297,5.0
118614,118614,2.87174462,0.11118499,5.1
118647,118647,2.8904325,0.13276186,4.7
118667,118667,2.89878572,0.03887377,5.7
118730,118730,2.92865885,0.0035389,5.4
118734,118734,2.92967674,0.14546772,5.9
118763,118763,2.94400568,0.03989352,5.4
118777,118777,2.95112997,0.03359483,6.0
118803,118803,2.96076855,0.11001906,4.1
118830,118830,2.97348225,0.02936541,5.5
118874,118874,2.990471,0.05466042,5.2
118928,118928,3.01857386,0.05826001,5.8
118964,118964,3.03635629,0.14680333,5.5
119028,119028,3.06613699,0.14898567,5.1
119034,119034,3.06867717,0.11885072,4.2
119057,119057,3.07765224,0.14876634,5.2
119075,119075,3.08962454,0.03571918,3.8
119110,119110,3.10881116,0.15222796,5.6
119155,119155,3.13018941,0.06865461,5.2
119163,119163,3.13421981,0.12030719,4.6
119212,119212,-3.12997865,0.15726551,4.2
119248,119248,-3.10883428,0.10620241,5.7
119340,119340,-3.06388623,0.0626722,5.1
119507,119507,-2.98529107,0.03716819,6.0
119537,119537,-2.96960216,0.12358381,5.5
119573,119573,-2.95357538,0.13869143,5.2
119579,119579,-2.95033052,0.17137558,5.9
119673,119673,-2.90997392,0.06403225,3.7
119846,119846,-2.81743185,0.16903339,5.2
119854,119854,-2.81400271,0.1000558,5.0
119898,119898,-2.79623824,0.04100457,5.7
119904,119904,-2.79410327,0.09453421,5.9
120003,120003,-2.74192956,0.06833139,4.9
120081,120081,-2.70287687,0.06615312,5.6
120184,120184,-2.64454752,0.02259081,5.9
120227,120227,-2.62294958,0.15945604,5.9
120237,120237,-2.62192507,0.03116605,4.3
120338,120338,-2.57554238,0.04614486,4.9
120425,120425,-2.52672508,0.15137755,5.1
120432,120432,-2.52397379,0.14783123,5.7
120433,120433,-2.52331776,0.10552232,5.1
120498,120498,-2.49892395,0.01833861,5.8
120600,120600,-2.44700382,0.14616522,5.0
120641,120641,-2.43057438,0.01618512,5.5
120647,120647,-2.42723789,0.0366954,3.8
120757,120757,-2.37806753,0.00057247,5.7
120797,120797,-2.35946042,0.00097942,5.9
120808,120808,-2.35457453,0.03990642,4.6
120915,120915,-2.30077621,0.08942708,5.4
120919,120919,-2.29830264,0.00970364,5.6
120945,120945,-2.28307719,0.03409176,5.2
120954,120954,-2.275541,0.01563708,5.5
121019,121019,-2.24227503,0.03515859,5.1
121151,121151,-2.17506988,0.04667248,5.8
121156,121156,-2.17379659,0.11487141,2.8
121169,121169,-2.16893505,0.09778687,5.6
121185,121185,-2.16414798,0.13104853,4.4
121214,121214,-2.14778057,0.0409751,5.3
121217,121217,-2.14535558,0.08075469,3.8
121314,121314,-2.10151974,0.07969101,5.9
121382,121382,-2.06798056,0.15124732,5.9
121391,121391,-2.06506695,0.11379372,6.0
121430,121430,-2.04735506,0.08984034,5.6
121539,121539,-2.00914711,0.01998581,4.8
121567,121567,-1.99952729,0.1232617,5.7
121622,121622,-1.9808815,0.01353566,5.5
121657,121657,-1.97052464,0.03651161,3.9
121675,121675,-1.96292046,0.09819625,5.6
121775,121775,-1.92789214,0.07532482,5.7
121789,121789,-1.92347202,0.02225678,5.9
121833,121833,-1.90698411,0.01938212,6.0
121842,121842,-1.90490237,0.15136048,5.4
121858,121858,-1.89962144,0.03758043,6.0
121864,121864,-1.89669539,0.09311303,5.3
121894,121894,-1.88542318,0.1279769,5.5
121910,121910,-1.88112953,0.02268618,5.5
121961,121961,-1.8531063,0.16495693,3.4
122055,122055,-1.82067133,0.01351728,5.9
122223,122223,-1.77275106,0.03910788,6.0
122225,122225,-1.77155595,0.02207391,6.0
122345,122345,-1.73848457,0.15529431,5.9
122380,122380,-1.72830712,0.13330699,6.0
122386,122386,-1.72773815,0.07299413,4.4
122417,122417,-1.71794939,0.00644904,5.2
122464,122464,-1.70672998,0.0481788,5.6
122525,122525,-1.69194057,0.16788308,5.8
122645,122645,-1.66199704,0.11059933,6.0
122670,122670,-1.65369648,0.08005166,2.9
122753,122753,-1.63457217,0.04755188,3.7
122879,122879,-1.61094165,0.10664224,5.8
122934,122934,-1.59803734,0.01180517,5.7
123004,123004,-1.580461,0.076269,4.8
123012,123012,-1.57891588,0.05117989,4.0
123034,123034,-1.57422152,0.02277296,4.4
123106,123106,-1.55802575,0.04380107,4.1
123139,123139,-1.54935859,0.15229835,4.7
123141,123141,-1.54907745,0.16677077,3.7
123186,123186,-1.53991905,0.06952185,5.7
123197,123197,-1.53852068,0.05431411,5.7
123211,123211,-1.5351383,0.05782159,5.7
123352,123352,-1.49775648,0.12632601,5.6
123376,123376,-1.49064215,0.05852404,4.9
123384,123384,-1.48782061,0.0944467,6.0
123461,123461,-1.46939393,0.13966881,5.7
123496,123496,-1.46324724,0.00287708,5.4
123515,123515,-1.45937399,0.10754656,5.6
123689,123689,-1.42210648,0.15850421,5.4
123692,123692,-1.42149126,0.11573215,5.4
123878,123878,-1.38619524,0.0350385,5.0
123885,123885,-1.38311008,0.09505659,5.7
124049,124049,-1.33946034,0.11434083,5.7
124067,124067,-1.33634216,0.07220451,4.5
124069,124069,-1.33623715,0.07217761,5.4
124088,124088,-1.33185696,0.043077,5.6
124202,124202,-1.30460547,0.03045755,5.7
124265,124265,-1.29171302,0.14229403,5.5
124317,124317,-1.28042401,0.1046001,5.4
124407,124407,-1.26017259,0.0385231,5.1
124454,124454,-1.24772962,0.08281713,5.4
124486,124486,-1.23919889,0.01732773,5.3
124602,124602,-1.20874253,0.05259734,3.4
124627,124627,-1.20445084,0.00414438,4.9
124660,124660,-1.19626895,0.04934269,5.9
124674,124674,-1.19342305,0.03223361,5.8
124798,124798,-1.17091579,0.12690914,4.6
124902,124902,-1.14875265,0.09219644,5.2
125031,125031,-1.12036196,0.13073704,5.7
125121,125121,-1.09806007,0.1524531,0.9
125158,125158,-1.0911562,0.01528729,4.0
125209,125209,-1.08287251,0.14539848,4.9
125218,125218,-1.08129742,0.00247187,5.6
125220,125220,-1.0811114,0.12231301,6.0
125234,125234,-1.07836737,0.1096156,3.9
125402,125402,-1.03979845,0.12453831,5.6
125746,125746,-0.95687589,0.09044146,5.4
126058,126058,-0.88706322,0.17294259,5.2
126061,126061,-0.88639927,0.00540068,5.4
126221,126221,-0.84941596,0.10163867,5.6
126427,126427,-0.80034231,0.07157062,5.3
126446,126446,-0.79585711,0.12776251,6.0
126517,126517,-0.77629125,0.09255597,5.9
126534,126534,-0.77245313,0.1005235,6.0
126592,126592,-0.7508858,0.17329578,4.8
126596,126596,-0.75009684,0.17181041,6.0
126642,126642,-0.73284397,0.17110025,4.6
126661,126661,-0.72726124,0.08796629,4.1
126718,126718,-0.70421475,0.12464332,6.0
126748,126748,-0.69633772,0.11512938,5.1
126955,126955,-0.62819933,0.09678006,5.8
126964,126964,-0.62387928,0.03521803,5.3
126996,126996,-0.61252824,0.0184428,5.8
127001,127001,-0.61193032,0.09514609,5.6
127028,127028,-0.60331988,0.1683355,2.5
127059,127059,-0.59037063,0.04283135,5.5
127218,127218,-0.53392588,0.11304289,6.0
127234,127234,-0.53003481,0.00635518,5.8
127238,127238,-0.52939667,0.13990777,5.9
127284,127284,-0.50982216,0.08400934,4.9
127339,127339,-0.490103,0.10386711,3.7
127419,127419,-0.46467457,0.1448695,6.0
127452,127452,-0.4453073,0.09664872,5.4
127519,127519,-0.42445083,0.01960039,4.6
127528,127528,-0.41853962,0.07222202,5.9
127539,127539,-0.41308896,0.07756733,4.9
127543,127543,-0.40737555,0.15486476,5.8
127550,127550,-0.40388031,0.07290458,5.5
127809,127809,-0.30602006,0.16701337,5.3
127835,127835,-0.29481751,0.01392661,6.0
127838,127838,-0.29361164,0.14920568,5.0
127880,127880,-0.27535207,0.01213872,5.6
127893,127893,-0.26979851,0.04789484,6.0
127933,127933,-0.2559913,0.06196767,4.6
127975,127975,-0.24223548,0.15950613,4.7
127992,127992,-0.23509636,0.03238056,5.6
128000,128000,-0.23126202,0.14671034,5.4
128006,128006,-0.22905388,0.16669126,5.3
128021,128021,-0.22161231,0.14745017,5.1
128084,128084,-0.19821624,0.05251332,3.9
128125,128125,-0.18415863,0.08915355,5.2
128185,128185,-0.15547342,0.01713288,4.9
128195,128195,-0.15083971,0.10653664,4.5
128280,128280,-0.11416532,0.03184474,5.6
128309,128309,-0.09871269,0.09346529,4.3
128334,128334,-0.08990408,0.12171374,5.9
128335,128335,-0.08947459,0.02626391,4.6
128373,128373,-0.07053289,0.05601411,5.3
128400,128400,-0.05717632,0.01393582,5.8
128426,128426,-0.04624096,0.04629287,5.9
128512,128512,-0.01421766,0.11495616,4.0
128546,128546,-0.00027691,0.14325202,5.8
128571,128571,0.0121104,-0.10449655,4.7
128620,128620,0.03383103,-0.09645397,6.0
128654,128654,0.05193591,-0.14064939,5.4
128659,128659,0.05391293,-0.17186941,5.8
128693,128693,0.07365173,-0.15884164,3.8
128790,128790,0.11993031,-0.07388643,6.0
128838,128838,0.14256221,-0.06750686,5.2
128842,128842,0.1438931,-0.01361439,5.9
129008,129008,0.22013315,-0.02470383,4.9
129031,129031,0.23203645,-0.13294595,6.0
129093,129093,0.26403283,-0.08907453,5.7
129192,129192,0.31363756,-0.14296166,5.2
129195,129195,0.31531271,-0.02165629,5.8
129203,129203,0.32316459,-0.04822296,5.5
129234,129234,0.33705086,-0.0134547,6.0
129273,129273,0.35570996,-0.14732111,3.8
129276,129276,0.35703706,-0.12522689,6.0
129370,129370,0.3979193,-0.12706462,5.9
129464,129464,0.43718295,-0.06878963,5.3
129489,129489,0.45149763,-0.10441985,5.5
129623,129623,0.51471499,-0.15298034,5.7
129654,129654,0.52633516,-0.00195021,5.6
129664,129664,0.52863572,-0.07578724,5.9
129666,129666,0.52901141,-0.01010885,6.0
129738,129738,0.56311172,-0.03594714,6.0
129751,129751,0.56825732,-0.04584098,5.7
129797,129797,0.5868125,-0.11609339,5.7
129824,129824,0.5969786,-0.05591545,2.0
129857,129857,0.60936382,-0.01940224,5.6
129958,129958,0.65279409,-0.02190005,5.5
129983,129983,0.66427887,-0.14096617,5.8
