,Star ID,RA,DE,Magnitude
199572,199572,2.28174821,-0.64515669,5.8
199577,199577,2.28249463,-0.55964865,6.8
199589,199589,2.28612077,-0.65788315,6.7
199606,199606,2.29001489,-0.60106774,6.4
199608,199608,2.29014601,-0.69330955,6.9
199618,199618,2.29254009,-0.60067281,6.7
199625,199625,2.29415903,-0.67730852,6.6
199627,199627,2.29441414,-0.67642727,6.9
199628,199628,2.2944169,-0.57967494,6.9
199653,199653,2.29872044,-0.68152741,7.0
199658,199658,2.29952148,-0.67691194,7.0
199677,199677,2.30307395,-0.56885187,5.2
199681,199681,2.30375768,-0.67989544,6.3
199689,199689,2.30566969,-0.62383119,6.9
199707,199707,2.30960839,-0.67099464,6.7
199727,199727,2.31427337,-0.56408644,6.5
199730,199730,2.31555124,-0.63452958,6.5
199736,199736,2.31644026,-0.67255569,5.8
199789,199789,2.32735272,-0.57962031,7.0
199802,199802,2.33169153,-0.64454132,6.8
199880,199880,2.35079838,-0.66711385,7.0
199901,199901,2.35701763,-0.68425415,6.3
199916,199916,2.35967228,-0.56272033,6.9
199923,199923,2.36153258,-0.58297696,6.7
200046,200046,2.39031321,-0.52639717,5.6
200083,200083,2.39866068,-0.68160707,6.1
200118,200118,2.40619672,-0.67036143,6.5
200134,200134,2.40971451,-0.56458328,6.7
200151,200151,2.41272723,-0.65264411,6.0
200156,200156,2.41508983,-0.57796152,7.0
200158,200158,2.41570688,-0.66952125,5.0
200162,200162,2.41618313,-0.64933123,4.7
200167,200167,2.4166719,-0.65310385,7.0
200184,200184,2.42160034,-0.68401078,5.4
200203,200203,2.4257407,-0.64904819,7.0
200218,200218,2.428448,-0.67775891,6.7
200240,200240,2.43352771,-0.59150939,6.5
200244,200244,2.43434088,-0.61586352,7.0
200256,200256,2.43684194,-0.6522007,6.1
200298,200298,2.44626279,-0.69047494,6.5
200313,200313,2.45026745,-0.57569807,6.8
200319,200319,2.4510298,-0.65523078,6.5
200321,200321,2.45115975,-0.61142239,6.6
200329,200329,2.45342715,-0.68433497,6.2
200373,200373,2.4630709,-0.58782137,6.9
200391,200391,2.46772743,-0.60718182,6.5
200415,200415,2.47478671,-0.62363974,4.6
200418,200418,2.47512167,-0.66643875,6.2
200434,200434,2.47931497,-0.57916225,6.9
200444,200444,2.48109608,-0.5527163,6.4
200458,200458,2.48445751,-0.55240708,6.0
200461,200461,2.48473596,-0.61943825,6.0
200491,200491,2.49194432,-0.67905482,6.4
200492,200492,2.49261314,-0.67048617,7.0
200530,200530,2.50068718,-0.62133377,6.5
200560,200560,2.50895706,-0.55768763,5.6
200564,200564,2.5093923,-0.5365959,7.0
200572,200572,2.51059505,-0.62605566,6.1
200589,200589,2.51612607,-0.68742925,6.7
200634,200634,2.52753718,-0.57889338,7.0
200643,200643,2.52933334,-0.52491238,6.8
200651,200651,2.53324506,-0.61562562,6.4
200680,200680,2.5404036,-0.68662819,6.7
200698,200698,2.54489579,-0.56638557,6.9
200709,200709,2.54765712,-0.62188515,6.8
200713,200713,2.54867654,-0.58078696,7.0
200728,200728,2.55200357,-0.54168155,6.8
200735,200735,2.5544711,-0.5761456,6.8
200738,200738,2.55472774,-0.66247986,6.9
200776,200776,2.56287865,-0.64494977,6.0
200783,200783,2.56447875,-0.62892018,6.3
200877,200877,2.59136562,-0.68617411,7.0
200888,200888,2.59358015,-0.57910805,5.9
200925,200925,2.60369288,-0.62222762,5.3
200993,200993,2.62053995,-0.5294593,6.6
201004,201004,2.62317794,-0.57588821,6.8
201008,201008,2.62512057,-0.68131574,6.8
201019,201019,2.62795389,-0.69346673,6.4
201036,201036,2.63146433,-0.6307682,6.3
201038,201038,2.63218719,-0.60456455,6.6
201039,201039,2.63258774,-0.57855376,6.9
201044,201044,2.63332711,-0.53490119,6.7
201080,201080,2.64359655,-0.64731644,6.4
201108,201108,2.65015913,-0.62152789,6.3
201128,201128,2.65529702,-0.67482278,6.7
201151,201151,2.65985618,-0.59491278,6.7
201155,201155,2.66029877,-0.61221326,7.0
201185,201185,2.66686688,-0.57219631,6.4
201195,201195,2.67065919,-0.67814254,6.6
201210,201210,2.67538532,-0.63300944,6.3
201265,201265,2.68967623,-0.63798344,6.4
201274,201274,2.6919429,-0.59978967,6.9
201296,201296,2.69786822,-0.55086494,6.7
201345,201345,2.7109107,-0.65895822,5.4
201368,201368,2.71723403,-0.66408057,6.8
201390,201390,2.72372091,-0.68254349,6.9
201404,201404,2.72646944,-0.53778103,4.4
201441,201441,2.73704403,-0.52971882,5.6
201511,201511,2.75458568,-0.69777842,6.7
201522,201522,2.757768,-0.64800754,7.0
201532,201532,2.76193664,-0.68597679,5.7
201537,201537,2.7628861,-0.6475572,7.0
201565,201565,2.77026492,-0.54983011,6.8
201575,201575,2.77256068,-0.61889196,7.0
201597,201597,2.7794343,-0.6355887,6.8
201630,201630,2.78629533,-0.61924544,6.5
201640,201640,2.78910451,-0.61905844,6.9
201664,201664,2.79426552,-0.56641956,5.7
201671,201671,2.79673051,-0.54972354,6.6
201697,201697,2.80282804,-0.6399638,6.8
201765,201765,2.81822468,-0.5484448,5.9
201804,201804,2.82577163,-0.58980134,5.7
201855,201855,2.8391687,-0.61475344,6.8
201872,201872,2.84325328,-0.63164552,6.8
201885,201885,2.846133,-0.67173941,7.0
201926,201926,2.8552842,-0.64347817,4.7
201975,201975,2.86611608,-0.58413295,5.8
201997,201997,2.87238356,-0.55103569,6.2
202038,202038,2.88363764,-0.55311016,6.5
202066,202066,2.89085814,-0.62019751,5.5
202095,202095,2.89926881,-0.52854009,6.6
202099,202099,2.90051091,-0.56401633,6.6
202148,202148,2.91243987,-0.56017501,5.8
202196,202196,2.92269601,-0.56133139,6.5
202239,202239,2.93491237,-0.57675763,7.0
202242,202242,2.93548636,-0.68423762,6.7
202265,202265,2.94052316,-0.60030445,6.8
202275,202275,2.94302873,-0.66542743,6.9
202277,202277,2.9432642,-0.60483076,7.0
202282,202282,2.94439838,-0.65870913,6.2
202287,202287,2.94622515,-0.5806531,6.9
202288,202288,2.94627206,-0.60150848,6.5
202290,202290,2.94661531,-0.6328799,6.6
202390,202390,2.97047789,-0.62640434,5.1
202398,202398,2.97300207,-0.62508599,6.8
202427,202427,2.98041383,-0.62462377,5.3
202429,202429,2.98069374,-0.65401739,6.0
202477,202477,2.99117597,-0.61179458,6.5
202507,202507,2.99874422,-0.66638649,6.8
202552,202552,3.01246157,-0.62714102,6.8
202553,202553,3.01254178,-0.53775359,5.2
202557,202557,3.01303927,-0.55118787,3.7
202582,202582,3.0196649,-0.56838916,6.1
202598,202598,3.0227561,-0.61672159,7.0
202621,202621,3.02857292,-0.58106854,5.9
202622,202622,3.0286447,-0.62560682,6.9
202626,202626,3.02905638,-0.64508635,6.5
202632,202632,3.03032763,-0.67513883,7.0
202633,202633,3.03047838,-0.57090035,6.4
202641,202641,3.03283298,-0.68210672,6.9
202688,202688,3.04340117,-0.66027406,6.6
202694,202694,3.04439513,-0.60156932,4.9
202716,202716,3.05097066,-0.56237398,5.3
202743,202743,3.05850503,-0.64424102,6.1
202804,202804,3.07440018,-0.62183696,6.3
202810,202810,3.07508122,-0.52369724,6.6
202830,202830,3.08109861,-0.62323599,6.4
202882,202882,3.09429002,-0.53324216,6.0
202900,202900,3.0996055,-0.58695001,4.4
202902,202902,3.10120924,-0.63352868,6.7
202909,202909,3.10195435,-0.60716504,6.3
202925,202925,3.10631687,-0.65399945,6.5
202949,202949,3.11265096,-0.68784618,6.3
202970,202970,3.11766595,-0.57660321,6.3
203045,203045,3.13817357,-0.59990578,6.9
203083,203083,-3.13696033,-0.67596495,6.6
203118,203118,-3.12689676,-0.61811747,6.3
203122,203122,-3.1262595,-0.57037782,6.6
203125,203125,-3.12573008,-0.67015659,7.0
203136,203136,-3.12392345,-0.65592426,6.8
203149,203149,-3.11971204,-0.54333525,6.8
203161,203161,-3.1165394,-0.6003394,6.8
203182,203182,-3.10907397,-0.6008566,6.1
203194,203194,-3.10685086,-0.65609734,6.1
203232,203232,-3.09845531,-0.57817803,7.0
203244,203244,-3.09526899,-0.59074945,6.6
203249,203249,-3.0944196,-0.67458624,5.9
203251,203251,-3.0935569,-0.58494026,6.4
203318,203318,-3.07540053,-0.62510931,6.3
203397,203397,-3.05645156,-0.61496686,7.0
203407,203407,-3.05394425,-0.6789068,6.7
203419,203419,-3.05016379,-0.61323118,5.4
203420,203420,-3.05011936,-0.68112536,6.4
203423,203423,-3.04951955,-0.67428876,5.9
203426,203426,-3.04922037,-0.52461242,6.6
203430,203430,-3.04749584,-0.67434466,6.9
203449,203449,-3.0424546,-0.60928518,5.8
203476,203476,-3.03591383,-0.56815732,5.7
203507,203507,-3.02942245,-0.67656923,5.6
203556,203556,-3.0151146,-0.53591828,6.9
203566,203566,-3.01323219,-0.56300133,6.6
203595,203595,-3.00397365,-0.55531917,7.0
203620,203620,-2.99620548,-0.69104794,5.9
203628,203628,-2.99352531,-0.68156867,6.8
203665,203665,-2.98280783,-0.52617532,6.0
203680,203680,-2.97945178,-0.69311349,4.8
203745,203745,-2.96399645,-0.69645497,6.5
203755,203755,-2.96155001,-0.62963335,6.4
203796,203796,-2.94933626,-0.57669499,6.0
203862,203862,-2.9323017,-0.58864778,5.0
203878,203878,-2.92719742,-0.53983451,7.0
203880,203880,-2.92697859,-0.68781007,6.1
203903,203903,-2.92144001,-0.68275385,6.9
203906,203906,-2.92055324,-0.69651393,4.3
203946,203946,-2.90900447,-0.54473704,7.0
203978,203978,-2.90057678,-0.67452292,6.7
203995,203995,-2.89760441,-0.62841006,7.0
204000,204000,-2.89683487,-0.67781432,6.6
204015,204015,-2.89165007,-0.62678982,6.9
204028,204028,-2.88939489,-0.58006018,6.1
204029,204029,-2.88930602,-0.57213953,6.6
204039,204039,-2.88719825,-0.58213503,7.0
204048,204048,-2.88424253,-0.68675211,6.7
204127,204127,-2.86287237,-0.54705731,6.9
204131,204131,-2.86184706,-0.62122687,5.6
204155,204155,-2.85547312,-0.62757662,6.8
204211,204211,-2.84179505,-0.60850138,6.6
204226,204226,-2.83940598,-0.6551695,4.9
204236,204236,-2.83626046,-0.55159551,6.7
204281,204281,-2.82594135,-0.63018356,6.3
204311,204311,-2.81826503,-0.54527775,5.4
204370,204370,-2.80222189,-0.63615734,2.9
204419,204419,-2.79108792,-0.57472141,6.3
204464,204464,-2.7784745,-0.68931406,5.3
204468,204468,-2.77804587,-0.56352178,6.9
204474,204474,-2.77677971,-0.58902118,7.0
204482,204482,-2.77358408,-0.69645429,6.5
204544,204544,-2.75702905,-0.68329238,4.0
204560,204560,-2.75244909,-0.66569645,6.3
204596,204596,-2.7450862,-0.6927173,6.7
204611,204611,-2.74070608,-0.57691631,6.5
204622,204622,-2.73855394,-0.55774498,6.8
204652,204652,-2.73156048,-0.59712281,6.6
204691,204691,-2.72280685,-0.57347432,7.0
204707,204707,-2.71950658,-0.68930843,6.4
204711,204711,-2.71895062,-0.69460366,5.7
204738,204738,-2.71011577,-0.5819797,5.6
204776,204776,-2.70150504,-0.69685378,7.0
204811,204811,-2.69287475,-0.57232187,4.4
204834,204834,-2.68773744,-0.62836071,5.2
204863,204863,-2.68015508,-0.64365658,6.8
204865,204865,-2.67895233,-0.61871893,6.5
204866,204866,-2.67894316,-0.61877459,6.5
204874,204874,-2.6767226,-0.59693514,4.4
204887,204887,-2.67325077,-0.69207827,6.5
204910,204910,-2.66740516,-0.63154458,6.5
204915,204915,-2.66628531,-0.57154462,4.7
204916,204916,-2.66624306,-0.57155524,6.2
204921,204921,-2.66538552,-0.54754566,6.2
204943,204943,-2.66021796,-0.55294678,4.8
204954,204954,-2.65894373,-0.61816294,5.6
204962,204962,-2.65745445,-0.61204988,6.3
204971,204971,-2.65532915,-0.56200169,6.9
204976,204976,-2.65410902,-0.59954232,6.7
204987,204987,-2.65124275,-0.55596392,7.0
204993,204993,-2.64914974,-0.5417613,6.5
204999,204999,-2.6484119,-0.52942362,7.0
205092,205092,-2.6260631,-0.64975709,6.9
205095,205095,-2.62546576,-0.69779737,6.3
205122,205122,-2.61748024,-0.54881481,6.3
205138,205138,-2.61307707,-0.64619725,7.0
205187,205187,-2.60171308,-0.63049845,2.3
205252,205252,-2.58610642,-0.53031509,6.8
205269,205269,-2.58338487,-0.55572403,6.6
205370,205370,-2.55979522,-0.57612868,6.6
205371,205371,-2.55968133,-0.55547217,7.0
205411,205411,-2.55066969,-0.57578121,6.5
205429,205429,-2.54658482,-0.64181157,6.0
205435,205435,-2.54510623,-0.63929525,6.9
205452,205452,-2.54160714,-0.65722826,4.2
205484,205484,-2.53368073,-0.60317217,5.7
205496,205496,-2.53096049,-0.68564615,4.5
205522,205522,-2.52522104,-0.57352693,6.9
205530,205530,-2.52218264,-0.64962352,6.6
205560,205560,-2.51449243,-0.69201078,6.4
205573,205573,-2.51114133,-0.61475121,6.9
205636,205636,-2.49549707,-0.6745509,6.0
205680,205680,-2.4862642,-0.53222827,6.1
205689,205689,-2.4851477,-0.57764653,7.0
205743,205743,-2.47283069,-0.6873047,6.1
205750,205750,-2.47144141,-0.69803295,5.9
205785,205785,-2.464423,-0.67331443,6.1
205788,205788,-2.46370313,-0.61191685,6.8
205822,205822,-2.45243405,-0.62694147,5.8
205838,205838,-2.44850051,-0.6558973,4.1
205840,205840,-2.44842306,-0.53616452,6.5
205845,205845,-2.44693742,-0.56820493,6.8
205870,205870,-2.44088389,-0.61016022,4.1
205898,205898,-2.43512263,-0.61053838,5.0
205936,205936,-2.42627163,-0.66463466,6.0
205947,205947,-2.42337308,-0.69320692,7.0
205963,205963,-2.41969283,-0.62192544,6.8
205965,205965,-2.41936376,-0.63576139,6.1
205987,205987,-2.41386569,-0.56235124,7.0
206034,206034,-2.40172372,-0.53009353,6.4
206036,206036,-2.4011202,-0.65622014,5.1
206047,206047,-2.40002741,-0.66414442,6.6
206078,206078,-2.39297424,-0.57766432,5.9
206098,206098,-2.3881852,-0.5873733,5.3
206109,206109,-2.38496914,-0.68442592,6.4
206111,206111,-2.38472814,-0.5661004,6.2
206153,206153,-2.37624155,-0.69300654,6.3
206166,206166,-2.37335965,-0.6576771,6.5
206172,206172,-2.37163642,-0.53254267,7.0
206184,206184,-2.36982754,-0.62538483,6.9
206207,206207,-2.36475132,-0.66079489,6.0
206222,206222,-2.36112627,-0.59623899,6.4
206238,206238,-2.35654318,-0.56631561,5.5
206246,206246,-2.35427012,-0.6239155,6.8
206283,206283,-2.34515652,-0.5298569,6.6
206291,206291,-2.34274193,-0.62956547,6.4
206299,206299,-2.34086839,-0.53626507,6.0
206334,206334,-2.33073893,-0.6692209,7.0
206335,206335,-2.33072912,-0.63253903,7.0
206344,206344,-2.3276793,-0.62266774,7.0
206351,206351,-2.32605229,-0.67374523,6.0
206417,206417,-2.31271855,-0.62665024,6.1
206435,206435,-2.30842839,-0.66856771,7.0
206444,206444,-2.30578996,-0.54687914,5.0
206474,206474,-2.29822607,-0.68725859,7.0
206479,206479,-2.29612513,-0.66783923,7.0
206508,206508,-2.28805378,-0.54153611,6.3
206522,206522,-2.28493364,-0.6442705,6.2
206542,206542,-2.27647643,-0.66391578,6.7
206551,206551,-2.27492672,-0.62973996,3.6
206558,206558,-2.27342988,-0.65374555,6.9
206579,206579,-2.2691331,-0.64019826,4.7
206596,206596,-2.26249605,-0.68998882,5.4
206598,206598,-2.26234544,-0.62379556,6.8
206615,206615,-2.25982838,-0.67296323,4.7
206646,206646,-2.25548041,-0.63570316,6.8
206659,206659,-2.25107185,-0.63868108,5.5
206672,206672,-2.24714588,-0.64901062,7.0
206694,206694,-2.24247901,-0.67129639,6.6
206719,206719,-2.23342781,-0.58729466,6.9
206733,206733,-2.23094464,-0.5709276,6.6
206735,206735,-2.23049718,-0.67112889,6.3
206762,206762,-2.2221532,-0.69636194,5.9
206768,206768,-2.22067861,-0.68385389,6.5
206794,206794,-2.21200716,-0.5746915,6.3
206825,206825,-2.20239745,-0.68063487,6.6
206826,206826,-2.20170266,-0.68007268,6.0
206842,206842,-2.19656718,-0.59777692,4.6
206857,206857,-2.19410081,-0.54196332,6.5
206866,206866,-2.1913061,-0.69501871,6.7
206886,206886,-2.18436485,-0.65041459,5.3
206888,206888,-2.18388641,-0.60303652,4.8
206918,206918,-2.17755211,-0.54881529,6.8
206961,206961,-2.16623372,-0.60262025,5.6
206967,206967,-2.16484923,-0.61707459,6.7
206968,206968,-2.16472553,-0.61720762,6.9
206975,206975,-2.16320972,-0.65903022,6.1
207039,207039,-2.14773904,-0.58427495,4.1
207118,207118,-2.12767823,-0.53997845,6.3
207127,207127,-2.12600155,-0.69322733,6.1
207133,207133,-2.12459336,-0.55224234,6.5
207143,207143,-2.12193813,-0.59029707,5.4
207144,207144,-2.12189072,-0.59026119,5.7
207145,207145,-2.12131098,-0.62453509,7.0
207151,207151,-2.12015397,-0.62903901,6.0
207177,207177,-2.1152573,-0.65206558,6.4
207204,207204,-2.10868228,-0.58021653,7.0
207205,207205,-2.10862847,-0.54151788,6.7
207207,207207,-2.10835598,-0.6676853,3.6
207223,207223,-2.10556585,-0.67976211,6.7
207233,207233,-2.10240564,-0.55413864,6.4
207275,207275,-2.09409316,-0.6713375,5.0
207281,207281,-2.09261712,-0.55611625,6.1
207291,207291,-2.08958716,-0.57730687,6.2
207296,207296,-2.08870031,-0.65843317,6.0
207298,207298,-2.08836521,-0.68589069,7.0
207299,207299,-2.08833561,-0.65763449,7.0
207331,207331,-2.07998828,-0.63997597,4.3
207340,207340,-2.07704478,-0.63916769,5.8
207347,207347,-2.07569433,-0.63855944,6.8
207361,207361,-2.07346882,-0.6300451,6.9
207366,207366,-2.07164895,-0.68020654,6.4
207367,207367,-2.07163121,-0.67999269,6.7
207395,207395,-2.06673927,-0.56754748,6.7
207402,207402,-2.06531602,-0.58320162,5.6
207478,207478,-2.04626445,-0.55037693,6.6
207479,207479,-2.04567423,-0.57395909,6.1
207486,207486,-2.04387611,-0.68944752,7.0
207550,207550,-2.02453779,-0.61733004,6.7
207557,207557,-2.02293674,-0.53733762,5.7
207573,207573,-2.01954054,-0.6861073,6.2
207610,207610,-2.00801664,-0.65114429,7.0
207621,207621,-2.00438847,-0.68203991,5.4
207636,207636,-2.00194603,-0.65364302,5.4
207687,207687,-1.98572632,-0.64697261,5.9
207730,207730,-1.97259439,-0.59735212,7.0
207731,207731,-1.97174601,-0.60383578,4.3
207793,207793,-1.9550939,-0.62171401,6.8
207813,207813,-1.95006197,-0.61356104,4.3
207819,207819,-1.94876642,-0.62510204,7.0
207862,207862,-1.94121758,-0.68160886,7.0
207877,207877,-1.93847596,-0.64783897,6.1
207902,207902,-1.93314551,-0.58723969,6.6
207908,207908,-1.93156031,-0.62117204,6.7
207929,207929,-1.92633574,-0.57683646,5.9
207942,207942,-1.92364902,-0.64549335,6.6
207965,207965,-1.91808404,-0.6643253,6.2
207966,207966,-1.91800848,-0.55872663,6.5
207978,207978,-1.91425835,-0.68592749,7.0
207994,207994,-1.91057156,-0.53609107,7.0
208019,208019,-1.90514795,-0.68569284,5.5
208023,208023,-1.9041638,-0.68843974,6.9
208049,208049,-1.89713413,-0.54307447,6.9
208068,208068,-1.89219404,-0.55091497,6.9
208077,208077,-1.88966753,-0.59697804,2.4
208088,208088,-1.88660237,-0.65327257,6.2
208101,208101,-1.88286999,-0.66258962,3.1
208115,208115,-1.88083959,-0.66207693,3.6
208124,208124,-1.87963393,-0.65478073,6.8
208168,208168,-1.87110152,-0.58284214,6.9
208175,208175,-1.87009817,-0.53244721,6.3
208186,208186,-1.8678035,-0.54667528,6.9
208204,208204,-1.86447785,-0.58343492,6.4
208220,208220,-1.86122587,-0.53236556,5.5
208231,208231,-1.85911874,-0.57913496,5.5
208236,208236,-1.85701249,-0.68136209,6.6
208258,208258,-1.85230338,-0.65528081,6.2
208292,208292,-1.84448576,-0.62587434,6.0
208323,208323,-1.83853033,-0.5597458,5.1
208346,208346,-1.83227305,-0.55055577,6.9
208354,208354,-1.83070901,-0.66466283,6.0
208355,208355,-1.83021792,-0.65929211,6.7
208376,208376,-1.82592427,-0.59436412,4.9
208405,208405,-1.81970544,-0.64857424,6.1
208409,208409,-1.81889059,-0.6175802,6.3
208466,208466,-1.80817863,-0.52952242,5.8
208520,208520,-1.79414567,-0.68846752,5.6
208521,208521,-1.79403746,-0.67652472,6.5
208538,208538,-1.79017221,-0.56513461,6.0
208540,208540,-1.79007411,-0.66137342,6.7
208555,208555,-1.7868995,-0.66735743,6.9
208568,208568,-1.78463428,-0.6930652,6.6
208581,208581,-1.78045669,-0.66596417,6.7
208584,208584,-1.78008203,-0.58455435,5.5
208590,208590,-1.77945902,-0.67252137,6.1
208603,208603,-1.77781877,-0.58785647,6.6
208605,208605,-1.7773556,-0.52629982,6.2
208609,208609,-1.77579404,-0.62291606,6.2
208625,208625,-1.77236229,-0.56912147,5.5
208635,208635,-1.7708696,-0.52553662,6.9
208649,208649,-1.76857929,-0.66516209,6.7
208656,208656,-1.76679454,-0.56724815,6.4
208669,208669,-1.76476509,-0.60974576,5.9
208684,208684,-1.76257426,-0.54646191,7.0
208739,208739,-1.7486405,-0.65899424,6.3
208740,208740,-1.74850938,-0.62595269,6.3
208746,208746,-1.74744073,-0.64879556,6.0
208768,208768,-1.74175038,-0.6065103,6.9
208785,208785,-1.73781975,-0.60478412,6.3
208788,208788,-1.73700497,-0.60013563,6.9
208837,208837,-1.72660172,-0.64828408,6.7
208859,208859,-1.72112204,-0.64120822,6.0
208868,208868,-1.71926217,-0.54969862,6.8
208869,208869,-1.71921127,-0.67156294,6.4
208880,208880,-1.71568577,-0.58779625,6.7
208895,208895,-1.71321068,-0.65027366,2.8
208896,208896,-1.71306698,-0.65273608,6.8
208920,208920,-1.70827903,-0.58758856,6.5
208934,208934,-1.70564569,-0.59766371,6.3
208953,208953,-1.70077783,-0.64698206,1.7
208976,208976,-1.69541763,-0.56808829,5.7
208979,208979,-1.69448366,-0.67661969,6.6
209000,209000,-1.69162386,-0.65289189,6.6
209003,209003,-1.6904302,-0.66445422,7.0
209018,209018,-1.68816877,-0.67373282,4.3
209027,209027,-1.68546438,-0.56021787,6.9
209033,209033,-1.68416309,-0.6638626,6.5
209043,209043,-1.68292129,-0.59903583,6.9
209046,209046,-1.68236678,-0.6602693,7.0
209091,209091,-1.6739311,-0.56362383,7.0
209104,209104,-1.67221333,-0.56155435,6.9
209150,209150,-1.66379684,-0.58433105,6.7
209162,209162,-1.66231353,-0.68078875,2.5
209171,209171,-1.66045025,-0.64441944,5.6
209175,209175,-1.65880433,-0.57645884,6.5
209179,209179,-1.65769393,-0.61568031,6.8
209187,209187,-1.65670361,-0.56968681,6.8
209196,209196,-1.65527207,-0.67690423,6.8
209213,209213,-1.65073909,-0.61978402,7.0
209235,209235,-1.64478962,-0.68497328,6.9
209245,209245,-1.6419739,-0.66486122,6.2
209262,209262,-1.63854898,-0.59854404,6.9
209264,209264,-1.63773813,-0.59331033,7.0
209269,209269,-1.63674467,-0.62620091,6.9
209277,209277,-1.63609039,-0.66527326,6.8
209281,209281,-1.63528572,-0.69608821,6.9
209302,209302,-1.63221176,-0.55306081,4.8
209303,209303,-1.63210544,-0.68012679,6.8
209306,209306,-1.63159733,-0.53375606,6.7
209317,209317,-1.62990684,-0.64628388,3.3
209345,209345,-1.6242551,-0.61669842,6.9
209356,209356,-1.62320623,-0.53309875,6.5
209382,209382,-1.61926935,-0.60715801,6.0
209389,209389,-1.61877898,-0.60048533,5.8
209390,209390,-1.61860117,-0.54657846,7.0
209396,209396,-1.61659717,-0.59522209,6.1
209400,209400,-1.61622927,-0.6110069,6.5
209403,209403,-1.61616877,-0.62156207,6.0
209408,209408,-1.61470575,-0.60406548,6.8
209409,209409,-1.61465397,-0.55889016,6.8
209410,209410,-1.61446649,-0.60598656,6.2
209415,209415,-1.61421007,-0.60885855,5.7
209424,209424,-1.61258662,-0.60696094,6.4
209427,209427,-1.61190624,-0.60638178,6.1
209429,209429,-1.61167629,-0.60775661,6.5
209435,209435,-1.61047507,-0.6059502,6.9
209438,209438,-1.61027101,-0.6739634,7.0
209445,209445,-1.60952074,-0.60140192,6.0
209450,209450,-1.60800695,-0.60272177,6.6
209457,209457,-1.60681082,-0.63647974,6.1
209485,209485,-1.6022702,-0.61160715,6.7
209488,209488,-1.60135696,-0.56668184,6.6
209502,209502,-1.59890942,-0.57042489,6.6
209518,209518,-1.59604577,-0.68236314,6.7
209523,209523,-1.59481692,-0.68297958,6.4
209524,209524,-1.59448116,-0.62838175,6.9
209544,209544,-1.59030495,-0.64324468,5.8
209549,209549,-1.58944923,-0.67317083,6.8
209551,209551,-1.58901421,-0.64464735,6.8
209552,209552,-1.58877182,-0.52796632,7.0
209575,209575,-1.58459423,-0.65285825,7.0
209601,209601,-1.57910263,-0.6646544,6.7
209607,209607,-1.57768447,-0.63491093,6.3
209658,209658,-1.56713346,-0.59438962,7.0
209670,209670,-1.56437671,-0.62665872,5.8
209678,209678,-1.56289995,-0.65839754,7.0
209683,209683,-1.56148499,-0.65407785,6.8
209695,209695,-1.5594751,-0.53104454,3.1
209709,209709,-1.55764003,-0.62876485,5.9
209768,209768,-1.54590844,-0.52362719,7.0
209778,209778,-1.54469456,-0.64021639,6.6
209793,209793,-1.54147094,-0.57120748,6.5
209802,209802,-1.54081928,-0.53648813,5.6
209816,209816,-1.537579,-0.59011424,6.2
209831,209831,-1.53442417,-0.61151969,7.0
209846,209846,-1.53146817,-0.68688325,7.0
209872,209872,-1.5255651,-0.55818684,6.6
209915,209915,-1.51788267,-0.60407853,6.9
209918,209918,-1.51676188,-0.57784831,6.9
209921,209921,-1.51643106,-0.63863338,7.0
209948,209948,-1.51032605,-0.66665483,6.8
209956,209956,-1.50865002,-0.64191023,3.2
209958,209958,-1.50845636,-0.59561969,6.1
209965,209965,-1.50728343,-0.5832136,7.0
209977,209977,-1.5045794,-0.60574473,6.9
210004,210004,-1.49693355,-0.61873905,6.7
210016,210016,-1.49441126,-0.65468735,6.5
210018,210018,-1.49384825,-0.58217891,7.0
210021,210021,-1.49322087,-0.68146962,6.7
210025,210025,-1.49205187,-0.54044285,7.0
210047,210047,-1.48849459,-0.6751189,5.1
210060,210060,-1.48572992,-0.64044455,5.4
210074,210074,-1.48307506,-0.63293735,5.6
210087,210087,-1.48027511,-0.59970968,6.8
210090,210090,-1.47980736,-0.60057235,2.0
210115,210115,-1.47563435,-0.53728143,5.7
210118,210118,-1.47482285,-0.62867909,6.3
210134,210134,-1.4721794,-0.59297159,6.4
210158,210158,-1.46839785,-0.53098259,6.7
210169,210169,-1.46599577,-0.62914456,6.8
210196,210196,-1.46174539,-0.68115702,5.6
210212,210212,-1.45811103,-0.67866251,6.6
210255,210255,-1.44949776,-0.64306807,7.0
210256,210256,-1.44949463,-0.57638122,5.4
210276,210276,-1.44481307,-0.69360311,5.3
210283,210283,-1.44334438,-0.61761525,7.0
210285,210285,-1.44199371,-0.69688956,6.3
210292,210292,-1.44017602,-0.67645229,6.6
210293,210293,-1.44017377,-0.67656472,6.0
210294,210294,-1.44017144,-0.67656239,6.0
210295,210295,-1.44016606,-0.67645781,6.5
210311,210311,-1.43691815,-0.5769276,5.4
210313,210313,-1.43637201,-0.57596384,6.9
210320,210320,-1.43499712,-0.60834687,6.9
210338,210338,-1.43207399,-0.69349727,7.0
210343,210343,-1.43043738,-0.57476529,6.9
210360,210360,-1.42643963,-0.61939617,6.7
210398,210398,-1.4158934,-0.52486283,6.8
210407,210407,-1.41376665,-0.59710836,6.6
210500,210500,-1.39472394,-0.66974436,5.1
210506,210506,-1.3929973,-0.64174326,6.4
210508,210508,-1.3920133,-0.62296435,4.8
210517,210517,-1.38980458,-0.69356553,5.5
210519,210519,-1.38965172,-0.69463881,6.7
